,cap_hit,player_name,team_name,year
4992,"$6,666,667  ",Dan Boyle,san-jose-sharks,2013
4993,"$5,760,000  ",Brent Burns,san-jose-sharks,2013
4994,"$5,000,000  ",Martin Havlat,san-jose-sharks,2013
4995,"$4,250,000  ",Marc-Edouard Vlasic,san-jose-sharks,2013
4996,"$4,000,000  ",Joe Pavelski,san-jose-sharks,2013
4997,"$3,800,000  ",Antti Niemi,san-jose-sharks,2013
4998,"$3,600,000  ",Brad Stuart,san-jose-sharks,2013
4999,"$2,875,000  ",Logan Couture,san-jose-sharks,2013
5000,"$2,350,000  ",Tyler Kennedy,san-jose-sharks,2013
5001,"$2,000,000  ",Raffi Torres,san-jose-sharks,2013
5002,"$1,850,000  ",Adam Burish,san-jose-sharks,2013
5003,"$1,500,000  ",Jason Demers,san-jose-sharks,2013
5004,"$1,250,000  ",Justin Braun,san-jose-sharks,2013
5005,"$1,000,000  ",Scott Hannan,san-jose-sharks,2013
5006,"$1,000,000  ",Matt Irwin,san-jose-sharks,2013
5007,"$830,000  ",James Sheppard,san-jose-sharks,2013
5008,"$775,000  ",Tommy Wingels,san-jose-sharks,2013
5009,"$750,000  ",Andrew Desjardins,san-jose-sharks,2013
5010,"$657,333  ",Mike Brown,san-jose-sharks,2013
5011,"$625,000  ",Alex Stalock,san-jose-sharks,2013
5012,"$200,256  ",Bracken Kearns,san-jose-sharks,2013
5013,"$6,750,000  ",Joe Thornton,san-jose-sharks,2014
5014,"$6,666,666  ",Patrick Marleau,san-jose-sharks,2014
5015,"$6,000,000  ",Joe Pavelski,san-jose-sharks,2014
5016,"$6,000,000  ",Logan Couture,san-jose-sharks,2014
5017,"$5,760,000  ",Brent Burns,san-jose-sharks,2014
5018,"$4,250,000  ",Marc-Edouard Vlasic,san-jose-sharks,2014
5019,"$3,800,000  ",Antti Niemi,san-jose-sharks,2014
5020,"$2,475,000  ",Tommy Wingels,san-jose-sharks,2014
5021,"$1,600,000  ",Alex Stalock,san-jose-sharks,2014
5022,"$1,520,000  ",Raffi Torres,san-jose-sharks,2014
5023,"$1,250,000  ",Justin Braun,san-jose-sharks,2014
5024,"$1,200,000  ",Mike Brown,san-jose-sharks,2014
5025,"$1,112,634  ",Tomas Hertl,san-jose-sharks,2014
5026,"$1,000,000  ",Matt Irwin,san-jose-sharks,2014
5027,"$1,000,000  ",Scott Hannan,san-jose-sharks,2014
5028,"$954,301  ",Brenden Dillon,san-jose-sharks,2014
5029,"$894,166  ",Mirco Mueller,san-jose-sharks,2014
5030,"$891,667  ",Matt Nieto,san-jose-sharks,2014
5031,"$825,000  ",Melker Karlsson,san-jose-sharks,2014
5032,"$700,000  ",John Scott,san-jose-sharks,2014
5033,"$330,645  ",Ben Smith,san-jose-sharks,2014
5034,"$6,750,000  ",Joe Thornton,san-jose-sharks,2015
5035,"$6,666,666  ",Patrick Marleau,san-jose-sharks,2015
5036,"$6,000,000  ",Logan Couture,san-jose-sharks,2015
5037,"$6,000,000  ",Joe Pavelski,san-jose-sharks,2015
5038,"$5,760,000  ",Brent Burns,san-jose-sharks,2015
5039,"$4,850,000  ",Paul Martin,san-jose-sharks,2015
5040,"$4,250,000  ",Marc-Edouard Vlasic,san-jose-sharks,2015
5041,"$3,800,000  ",Justin Braun,san-jose-sharks,2015
5042,"$3,275,000  ",Joel Ward,san-jose-sharks,2015
5043,"$3,270,000  ",Brenden Dillon,san-jose-sharks,2015
5044,"$3,000,000  ",Martin Jones,san-jose-sharks,2015
5045,"$2,750,000  ",Roman Polak,san-jose-sharks,2015
5046,"$2,475,000  ",Tommy Wingels,san-jose-sharks,2015
5047,"$2,300,000  ",James Reimer,san-jose-sharks,2015
5048,"$2,200,000  ",Nick Spaling,san-jose-sharks,2015
5049,"$1,650,000  ",Melker Karlsson,san-jose-sharks,2015
5050,"$925,000  ",Tomas Hertl,san-jose-sharks,2015
5051,"$925,000  ",Ryan Carpenter,san-jose-sharks,2015
5052,"$925,000  ",Joonas Donskoi,san-jose-sharks,2015
5053,"$894,166  ",Mirco Mueller,san-jose-sharks,2015
5054,"$759,167  ",Matt Nieto,san-jose-sharks,2015
5055,"$711,666  ",Chris Tierney,san-jose-sharks,2015
5056,"$633,333  ",Dylan Demelo,san-jose-sharks,2015
5057,"$626,667  ",Barclay Goodrow,san-jose-sharks,2015
5058,"$625,000  ",Matt Tennyson,san-jose-sharks,2015
5059,"$600,000  ",Mark Cundari,san-jose-sharks,2015
5060,"$600,000  ",Micheal Haley,san-jose-sharks,2015
5061,"$600,000  ",Dainius Zubrus,san-jose-sharks,2015
5062,"$6,750,000  ",Joe Thornton,san-jose-sharks,2016
5063,"$6,666,668  ",Patrick Marleau,san-jose-sharks,2016
5064,"$6,000,000  ",Logan Couture,san-jose-sharks,2016
5065,"$6,000,000  ",Joe Pavelski,san-jose-sharks,2016
5066,"$5,760,000  ",Brent Burns,san-jose-sharks,2016
5067,"$4,850,000  ",Paul Martin,san-jose-sharks,2016
5068,"$4,250,000  ",Marc-Edouard Vlasic,san-jose-sharks,2016
5069,"$4,000,000  ",Mikkel Boedker,san-jose-sharks,2016
5070,"$3,800,000  ",Justin Braun,san-jose-sharks,2016
5071,"$3,275,000  ",Joel Ward,san-jose-sharks,2016
5072,"$3,270,000  ",Brenden Dillon,san-jose-sharks,2016
5073,"$3,000,000  ",Martin Jones,san-jose-sharks,2016
5074,"$3,000,000  ",Tomas Hertl,san-jose-sharks,2016
5075,"$2,100,000  ",David Schlemko,san-jose-sharks,2016
5076,"$2,000,000  ",Jannik Hansen,san-jose-sharks,2016
5077,"$1,650,000  ",Melker Karlsson,san-jose-sharks,2016
5078,"$925,000  ",Marcus Sorensen,san-jose-sharks,2016
5079,"$925,000  ",Joonas Donskoi,san-jose-sharks,2016
5080,"$894,167  ",Timo Meier,san-jose-sharks,2016
5081,"$894,167  ",Mirco Mueller,san-jose-sharks,2016
5082,"$858,750  ",Daniel O'Regan,san-jose-sharks,2016
5083,"$775,000  ",Tim Heed,san-jose-sharks,2016
5084,"$717,500  ",Kevin Labanc,san-jose-sharks,2016
5085,"$711,666  ",Chris Tierney,san-jose-sharks,2016
5086,"$680,000  ",Joakim Ryan,san-jose-sharks,2016
5087,"$650,000  ",Dylan Demelo,san-jose-sharks,2016
5088,"$626,667  ",Barclay Goodrow,san-jose-sharks,2016
5089,"$625,000  ",Micheal Haley,san-jose-sharks,2016
5090,"$625,000  ",Aaron Dell,san-jose-sharks,2016
5091,"$600,000  ",Ryan Carpenter,san-jose-sharks,2016
5092,"$8,000,000  ",Brent Burns,san-jose-sharks,2017
5093,"$8,000,000  ",Joe Thornton,san-jose-sharks,2017
5094,"$6,000,000  ",Logan Couture,san-jose-sharks,2017
5095,"$6,000,000  ",Joe Pavelski,san-jose-sharks,2017
5096,"$5,250,000  ",Evander Kane,san-jose-sharks,2017
5097,"$4,850,000  ",Paul Martin,san-jose-sharks,2017
5098,"$4,250,000  ",Marc-Edouard Vlasic,san-jose-sharks,2017
5099,"$4,000,000  ",Mikkel Boedker,san-jose-sharks,2017
5100,"$3,800,000  ",Justin Braun,san-jose-sharks,2017
5101,"$3,275,000  ",Joel Ward,san-jose-sharks,2017
5102,"$3,270,000  ",Brenden Dillon,san-jose-sharks,2017
5103,"$3,000,000  ",Tomas Hertl,san-jose-sharks,2017
5104,"$3,000,000  ",Martin Jones,san-jose-sharks,2017
5105,"$2,000,000  ",Jannik Hansen,san-jose-sharks,2017
5106,"$2,000,000  ",Eric Fehr,san-jose-sharks,2017
5107,"$2,000,000  ",Melker Karlsson,san-jose-sharks,2017
5108,"$1,900,000  ",Joonas Donskoi,san-jose-sharks,2017
5109,"$894,167  ",Timo Meier,san-jose-sharks,2017
5110,"$759,167  ",Rudolfs Balcers,san-jose-sharks,2017
5111,"$735,000  ",Chris Tierney,san-jose-sharks,2017
5112,"$717,500  ",Kevin Labanc,san-jose-sharks,2017
5113,"$700,000  ",Marcus Sorensen,san-jose-sharks,2017
5114,"$650,000  ",Dylan Demelo,san-jose-sharks,2017
5115,"$650,000  ",Antoine Bibeau,san-jose-sharks,2017
5116,"$650,000  ",Barclay Goodrow,san-jose-sharks,2017
5117,"$650,000  ",Tim Heed,san-jose-sharks,2017
5118,"$650,000  ",Brandon Mashinter,san-jose-sharks,2017
5119,"$650,000  ",Joakim Ryan,san-jose-sharks,2017
5120,"$625,000  ",Aaron Dell,san-jose-sharks,2017
5121,"$4,700,000  ",Andy McDonald,st-louis-blues,2011
5122,"$4,500,000  ",David Backes,st-louis-blues,2011
5123,"$4,000,000  ",Brad Boyes,st-louis-blues,2011
5124,"$3,750,000  ",Jaroslav Halak,st-louis-blues,2011
5125,"$3,625,000  ",Barret Jackman,st-louis-blues,2011
5126,"$3,362,500  ",Alexander Steen,st-louis-blues,2011
5127,"$2,800,000  ",Jason Arnott,st-louis-blues,2011
5128,"$2,750,000  ",Jamie Langenbrunner,st-louis-blues,2011
5129,"$2,750,000  ",Roman Polak,st-louis-blues,2011
5130,"$2,350,000  ",T.J. Oshie,st-louis-blues,2011
5131,"$2,250,000  ",Patrik Berglund,st-louis-blues,2011
5132,"$2,150,000  ",David Perron,st-louis-blues,2011
5133,"$2,125,000  ",Carlo Colaiacovo,st-louis-blues,2011
5134,"$1,650,000  ",Matt D'Agostini,st-louis-blues,2011
5135,"$1,300,000  ",Kris Russell,st-louis-blues,2011
5136,"$1,300,000  ",Vladimir Sobotka,st-louis-blues,2011
5137,"$1,000,000  ",Kent Huskins,st-louis-blues,2011
5138,"$1,000,000  ",Brandon Crombeen,st-louis-blues,2011
5139,"$883,333  ",Brett Sonne,st-louis-blues,2011
5140,"$875,000  ",Ian Cole,st-louis-blues,2011
5141,"$875,000  ",Kevin Shattenkirk,st-louis-blues,2011
5142,"$830,000  ",Jaden Schwartz,st-louis-blues,2011
5143,"$816,666  ",Evgeny Grachev,st-louis-blues,2011
5144,"$816,666  ",Alex Pietrangelo,st-louis-blues,2011
5145,"$600,000  ",Ben Bishop,st-louis-blues,2011
5146,"$600,000  ",Brian Elliott,st-louis-blues,2011
5147,"$600,000  ",Scott Nichol,st-louis-blues,2011
5148,"$600,000  ",Chris Porter,st-louis-blues,2011
5149,"$575,000  ",Adam Cracknell,st-louis-blues,2011
5150,"$565,000  ",Jay Barriball,st-louis-blues,2011
5151,"$525,000  ",Ryan Reaves,st-louis-blues,2011
5152,"$6,680,000  ",Jay Bouwmeester,st-louis-blues,2012
5153,"$4,700,000  ",Andy McDonald,st-louis-blues,2012
5154,"$4,500,000  ",David Backes,st-louis-blues,2012
5155,"$4,175,000  ",T.J. Oshie,st-louis-blues,2012
5156,"$3,812,500  ",David Perron,st-louis-blues,2012
5157,"$3,750,000  ",Jaroslav Halak,st-louis-blues,2012
5158,"$3,362,500  ",Alexander Steen,st-louis-blues,2012
5159,"$3,166,667  ",Barret Jackman,st-louis-blues,2012
5160,"$3,000,000  ",Jordan Leopold,st-louis-blues,2012
5161,"$3,000,000  ",Chris Stewart,st-louis-blues,2012
5162,"$2,750,000  ",Roman Polak,st-louis-blues,2012
5163,"$2,250,000  ",Patrik Berglund,st-louis-blues,2012
5164,"$1,800,000  ",Brian Elliott,st-louis-blues,2012
5165,"$1,500,000  ",Jamie Langenbrunner,st-louis-blues,2012
5166,"$1,300,000  ",Kris Russell,st-louis-blues,2012
5167,"$1,300,000  ",Vladimir Sobotka,st-louis-blues,2012
5168,"$900,000  ",Vladimir Tarasenko,st-louis-blues,2012
5169,"$875,000  ",Ian Cole,st-louis-blues,2012
5170,"$875,000  ",Kevin Shattenkirk,st-louis-blues,2012
5171,"$830,000  ",Jaden Schwartz,st-louis-blues,2012
5172,"$816,666  ",Alex Pietrangelo,st-louis-blues,2012
5173,"$816,666  ",Evgeny Grachev,st-louis-blues,2012
5174,"$800,000  ",Paul Karpowich,st-louis-blues,2012
5175,"$700,000  ",Scott Nichol,st-louis-blues,2012
5176,"$700,000  ",Jeff Woywitka,st-louis-blues,2012
5177,"$600,000  ",Andrew Murray,st-louis-blues,2012
5178,"$600,000  ",Ryan Reaves,st-louis-blues,2012
5179,"$575,000  ",Taylor Chorney,st-louis-blues,2012
5180,"$6,680,000  ",Jay Bouwmeester,st-louis-blues,2013
5181,"$6,500,000  ",Alex Pietrangelo,st-louis-blues,2013
5182,"$4,500,000  ",David Backes,st-louis-blues,2013
5183,"$4,250,000  ",Kevin Shattenkirk,st-louis-blues,2013
5184,"$4,175,000  ",T.J. Oshie,st-louis-blues,2013
5185,"$4,000,000  ",Derek Roy,st-louis-blues,2013
5186,"$3,362,500  ",Alexander Steen,st-louis-blues,2013
5187,"$3,250,000  ",Patrik Berglund,st-louis-blues,2013
5188,"$3,166,667  ",Barret Jackman,st-louis-blues,2013
5189,"$2,750,000  ",Roman Polak,st-louis-blues,2013
5190,"$2,250,000  ",Jordan Leopold,st-louis-blues,2013
5191,"$1,800,000  ",Brian Elliott,st-louis-blues,2013
5192,"$1,500,000  ",Brenden Morrow,st-louis-blues,2013
5193,"$1,300,000  ",Vladimir Sobotka,st-louis-blues,2013
5194,"$1,200,000  ",Magnus Paajarvi-Svensson,st-louis-blues,2013
5195,"$1,153,846  ",Ryan Miller,st-louis-blues,2013
5196,"$1,100,000  ",Maxim Lapierre,st-louis-blues,2013
5197,"$900,000  ",Vladimir Tarasenko,st-louis-blues,2013
5198,"$830,000  ",Jaden Schwartz,st-louis-blues,2013
5199,"$825,000  ",Ian Cole,st-louis-blues,2013
5200,"$733,000  ",Cody Beach,st-louis-blues,2013
5201,"$680,769  ",Steve Ott,st-louis-blues,2013
5202,"$600,000  ",Ryan Reaves,st-louis-blues,2013
5203,"$425,897  ",Carlo Colaiacovo,st-louis-blues,2013
5204,"$360,000  ",Adam Cracknell,st-louis-blues,2013
5205,"$238,846  ",Chris Porter,st-louis-blues,2013
5206,"$9,615  ",Keith Aucoin,st-louis-blues,2013
5207,"$7,000,000  ",Paul Stastny,st-louis-blues,2014
5208,"$6,500,000  ",Alex Pietrangelo,st-louis-blues,2014
5209,"$5,800,000  ",Alexander Steen,st-louis-blues,2014
5210,"$5,400,000  ",Jay Bouwmeester,st-louis-blues,2014
5211,"$4,500,000  ",David Backes,st-louis-blues,2014
5212,"$4,250,000  ",Kevin Shattenkirk,st-louis-blues,2014
5213,"$4,175,000  ",T.J. Oshie,st-louis-blues,2014
5214,"$3,700,000  ",Patrik Berglund,st-louis-blues,2014
5215,"$3,166,667  ",Barret Jackman,st-louis-blues,2014
5216,"$2,950,000  ",Carl Gunnarsson,st-louis-blues,2014
5217,"$2,750,000  ",Jori Lehtera,st-louis-blues,2014
5218,"$2,600,000  ",Steve Ott,st-louis-blues,2014
5219,"$2,500,000  ",Brian Elliott,st-louis-blues,2014
5220,"$2,350,000  ",Jaden Schwartz,st-louis-blues,2014
5221,"$1,750,000  ",Vladimir Tarasenko,st-louis-blues,2014
5222,"$1,200,000  ",Magnus Paajarvi-Svensson,st-louis-blues,2014
5223,"$1,125,000  ",Ryan Reaves,st-louis-blues,2014
5224,"$800,000  ",Jake Allen,st-louis-blues,2014
5225,"$675,000  ",Chris Porter,st-louis-blues,2014
5226,"$578,746  ",Dmitrij Jaskin,st-louis-blues,2014
5227,"$551,075  ",Olli Jokinen,st-louis-blues,2014
5228,"$517,204  ",Chris Butler,st-louis-blues,2014
5229,"$483,871  ",Marcel Goc,st-louis-blues,2014
5230,"$440,860  ",Zbynek Michalek,st-louis-blues,2014
5231,"$132,258  ",Robert Bortuzzo,st-louis-blues,2014
5232,"$90,698  ",Ty Rattie,st-louis-blues,2014
5233,"$7,500,000  ",Vladimir Tarasenko,st-louis-blues,2015
5234,"$7,000,000  ",Paul Stastny,st-louis-blues,2015
5235,"$6,500,000  ",Alex Pietrangelo,st-louis-blues,2015
5236,"$5,800,000  ",Alexander Steen,st-louis-blues,2015
5237,"$5,400,000  ",Jay Bouwmeester,st-louis-blues,2015
5238,"$4,500,000  ",David Backes,st-louis-blues,2015
5239,"$4,250,000  ",Kevin Shattenkirk,st-louis-blues,2015
5240,"$3,700,000  ",Patrik Berglund,st-louis-blues,2015
5241,"$3,666,667  ",Troy Brouwer,st-louis-blues,2015
5242,"$2,950,000  ",Carl Gunnarsson,st-louis-blues,2015
5243,"$2,750,000  ",Jori Lehtera,st-louis-blues,2015
5244,"$2,600,000  ",Steve Ott,st-louis-blues,2015
5245,"$2,500,000  ",Brian Elliott,st-louis-blues,2015
5246,"$2,350,000  ",Jaden Schwartz,st-louis-blues,2015
5247,"$2,350,000  ",Jake Allen,st-louis-blues,2015
5248,"$1,125,000  ",Ryan Reaves,st-louis-blues,2015
5249,"$1,050,000  ",Robert Bortuzzo,st-louis-blues,2015
5250,"$1,000,000  ",Anders Nilsson,st-louis-blues,2015
5251,"$900,000  ",Kyle Brodziak,st-louis-blues,2015
5252,"$894,167  ",Robby Fabbri,st-louis-blues,2015
5253,"$858,750  ",Colton Parayko,st-louis-blues,2015
5254,"$742,500  ",Joel Edmundson,st-louis-blues,2015
5255,"$700,000  ",Magnus Paajarvi-Svensson,st-louis-blues,2015
5256,"$700,000  ",Scottie Upshall,st-louis-blues,2015
5257,"$636,666  ",Petteri Lindbohm,st-louis-blues,2015
5258,"$600,000  ",Jordan Caron,st-louis-blues,2015
5259,"$7,500,000  ",Vladimir Tarasenko,st-louis-blues,2016
5260,"$7,000,000  ",Paul Stastny,st-louis-blues,2016
5261,"$6,500,000  ",Alex Pietrangelo,st-louis-blues,2016
5262,"$5,800,000  ",Alexander Steen,st-louis-blues,2016
5263,"$5,400,000  ",Jay Bouwmeester,st-louis-blues,2016
5264,"$5,350,000  ",Jaden Schwartz,st-louis-blues,2016
5265,"$4,700,000  ",Jori Lehtera,st-louis-blues,2016
5266,"$3,750,000  ",David Perron,st-louis-blues,2016
5267,"$3,700,000  ",Patrik Berglund,st-louis-blues,2016
5268,"$3,500,000  ",Vladimir Sobotka,st-louis-blues,2016
5269,"$2,900,000  ",Carl Gunnarsson,st-louis-blues,2016
5270,"$2,500,000  ",Nail Yakupov,st-louis-blues,2016
5271,"$2,350,000  ",Jake Allen,st-louis-blues,2016
5272,"$1,125,000  ",Carter Hutton,st-louis-blues,2016
5273,"$1,125,000  ",Ryan Reaves,st-louis-blues,2016
5274,"$1,050,000  ",Robert Bortuzzo,st-louis-blues,2016
5275,"$1,050,000  ",Joel Edmundson,st-louis-blues,2016
5276,"$1,000,000  ",Dmitrij Jaskin,st-louis-blues,2016
5277,"$950,000  ",Kyle Brodziak,st-louis-blues,2016
5278,"$925,000  ",Jordan Schmaltz,st-louis-blues,2016
5279,"$925,000  ",Luke Opilka,st-louis-blues,2016
5280,"$900,000  ",Scottie Upshall,st-louis-blues,2016
5281,"$894,167  ",Robby Fabbri,st-louis-blues,2016
5282,"$875,000  ",Zach Sanford,st-louis-blues,2016
5283,"$858,750  ",Colton Parayko,st-louis-blues,2016
5284,"$741,666  ",Ivan Barbashev,st-louis-blues,2016
5285,"$700,000  ",Magnus Paajarvi-Svensson,st-louis-blues,2016
5286,"$636,666  ",Petteri Lindbohm,st-louis-blues,2016
5287,"$625,000  ",Kenneth Agostino,st-louis-blues,2016
5288,"$600,000  ",Chris Butler,st-louis-blues,2016
5289,"$575,000  ",Wade Megan,st-louis-blues,2016
5290,"$7,500,000  ",Vladimir Tarasenko,st-louis-blues,2017
5291,"$6,500,000  ",Alex Pietrangelo,st-louis-blues,2017
5292,"$5,750,000  ",Alexander Steen,st-louis-blues,2017
5293,"$5,500,000  ",Colton Parayko,st-louis-blues,2017
5294,"$5,400,000  ",Jay Bouwmeester,st-louis-blues,2017
5295,"$5,350,000  ",Jaden Schwartz,st-louis-blues,2017
5296,"$5,125,000  ",Brayden Schenn,st-louis-blues,2017
5297,"$4,350,000  ",Jake Allen,st-louis-blues,2017
5298,"$3,850,000  ",Patrik Berglund,st-louis-blues,2017
5299,"$3,500,000  ",Vladimir Sobotka,st-louis-blues,2017
5300,"$2,900,000  ",Carl Gunnarsson,st-louis-blues,2017
5301,"$1,150,000  ",Robert Bortuzzo,st-louis-blues,2017
5302,"$1,125,000  ",Carter Hutton,st-louis-blues,2017
5303,"$1,050,000  ",Joel Edmundson,st-louis-blues,2017
5304,"$1,000,000  ",Dmitrij Jaskin,st-louis-blues,2017
5305,"$950,000  ",Kyle Brodziak,st-louis-blues,2017
5306,"$925,000  ",Jordan Schmaltz,st-louis-blues,2017
5307,"$925,000  ",Tage Thompson,st-louis-blues,2017
5308,"$925,000  ",Jake Walman,st-louis-blues,2017
5309,"$900,000  ",Chris Thorburn,st-louis-blues,2017
5310,"$894,167  ",Robby Fabbri,st-louis-blues,2017
5311,"$847,500  ",Ville Husso,st-louis-blues,2017
5312,"$800,000  ",Scottie Upshall,st-louis-blues,2017
5313,"$741,666  ",Ivan Barbashev,st-louis-blues,2017
5314,"$736,667  ",Nikita Soshnikov,st-louis-blues,2017
5315,"$722,500  ",Vince Dunn,st-louis-blues,2017
5316,"$675,000  ",Oskar Sundqvist,st-louis-blues,2017
5317,"$673,333  ",Samuel Blais,st-louis-blues,2017
5318,"$660,000  ",Jordan Binnington,st-louis-blues,2017
5319,"$650,000  ",Beau Bennett,st-louis-blues,2017
5320,"$650,000  ",Chris Butler,st-louis-blues,2017
5321,"$650,000  ",Wade Megan,st-louis-blues,2017
5322,"$7,727,237  ",Vincent Lecavalier,tampa-bay-lightning,2011
5323,"$7,500,000  ",Steven Stamkos,tampa-bay-lightning,2011
5324,"$5,625,000  ",Martin St. Louis,tampa-bay-lightning,2011
5325,"$4,500,000  ",Ryan Malone,tampa-bay-lightning,2011
5326,"$4,200,000  ",John-Michael Liles,tampa-bay-lightning,2011
5327,"$3,875,000  ",Eric Brewer,tampa-bay-lightning,2011
5328,"$3,607,143  ",Mattias Ohlund,tampa-bay-lightning,2011
5329,"$3,500,000  ",Vaclav Prospal,tampa-bay-lightning,2011
5330,"$2,362,500  ",Teddy Purcell,tampa-bay-lightning,2011
5331,"$1,850,000  ",Steve Downie,tampa-bay-lightning,2011
5332,"$1,562,500  ",Evan Oberg,tampa-bay-lightning,2011
5333,"$1,500,000  ",Dan Ellis,tampa-bay-lightning,2011
5334,"$1,500,000  ",Brett Clark,tampa-bay-lightning,2011
5335,"$1,300,000  ",Mathieu Garon,tampa-bay-lightning,2011
5336,"$1,100,000  ",Dominic Moore,tampa-bay-lightning,2011
5337,"$1,005,000  ",James Wright,tampa-bay-lightning,2011
5338,"$1,000,000  ",Marc-Andre Bergeron,tampa-bay-lightning,2011
5339,"$1,000,000  ",Mike Commodore,tampa-bay-lightning,2011
5340,"$900,000  ",Nate Thompson,tampa-bay-lightning,2011
5341,"$900,000  ",Victor Hedman,tampa-bay-lightning,2011
5342,"$875,000  ",Brian Lee,tampa-bay-lightning,2011
5343,"$845,833  ",Dana Tyrell,tampa-bay-lightning,2011
5344,"$721,875  ",Brendan Mikkelson,tampa-bay-lightning,2011
5345,"$550,000  ",Kyle Wilson,tampa-bay-lightning,2011
5346,"$525,000  ",Mike Angelidis,tampa-bay-lightning,2011
5347,"$525,000  ",Bruno Gervais,tampa-bay-lightning,2011
5348,"$525,000  ",Pierre-Cedric Labrie,tampa-bay-lightning,2011
5349,"$525,000  ",Tom Pyatt,tampa-bay-lightning,2011
5350,"$525,000  ",Trevor Smith,tampa-bay-lightning,2011
5351,"$525,000  ",Michael Vernace,tampa-bay-lightning,2011
5352,"$525,000  ",J.T. Wyman,tampa-bay-lightning,2011
5353,"$7,727,237  ",Vincent Lecavalier,tampa-bay-lightning,2012
5354,"$7,500,000  ",Steven Stamkos,tampa-bay-lightning,2012
5355,"$5,625,000  ",Martin St. Louis,tampa-bay-lightning,2012
5356,"$5,500,000  ",Matt Carle,tampa-bay-lightning,2012
5357,"$4,500,000  ",Ryan Malone,tampa-bay-lightning,2012
5358,"$4,000,000  ",Victor Hedman,tampa-bay-lightning,2012
5359,"$3,875,000  ",Eric Brewer,tampa-bay-lightning,2012
5360,"$3,750,000  ",Sami Salo,tampa-bay-lightning,2012
5361,"$3,607,143  ",Mattias Ohlund,tampa-bay-lightning,2012
5362,"$2,362,500  ",Teddy Purcell,tampa-bay-lightning,2012
5363,"$1,800,000  ",Benoit Pouliot,tampa-bay-lightning,2012
5364,"$1,800,000  ",Anders Lindback,tampa-bay-lightning,2012
5365,"$1,300,000  ",Mathieu Garon,tampa-bay-lightning,2012
5366,"$1,000,000  ",Brandon Crombeen,tampa-bay-lightning,2012
5367,"$900,000  ",Nate Thompson,tampa-bay-lightning,2012
5368,"$875,000  ",Alexander Killorn,tampa-bay-lightning,2012
5369,"$650,000  ",Ben Bishop,tampa-bay-lightning,2012
5370,"$600,000  ",Cedrick Desjardins,tampa-bay-lightning,2012
5371,"$600,000  ",Brendan Mikkelson,tampa-bay-lightning,2012
5372,"$600,000  ",Tom Pyatt,tampa-bay-lightning,2012
5373,"$577,500  ",Keith Aulie,tampa-bay-lightning,2012
5374,"$525,000  ",Mathieu Roy,tampa-bay-lightning,2012
5375,"$525,000  ",Pierre-Cedric Labrie,tampa-bay-lightning,2012
5376,"$307,317  ",Mike Angelidis,tampa-bay-lightning,2012
5377,"$7,500,000  ",Steven Stamkos,tampa-bay-lightning,2013
5378,"$5,500,000  ",Matt Carle,tampa-bay-lightning,2013
5379,"$5,000,000  ",Valtteri Filppula,tampa-bay-lightning,2013
5380,"$4,500,000  ",Teddy Purcell,tampa-bay-lightning,2013
5381,"$4,500,000  ",Ryan Malone,tampa-bay-lightning,2013
5382,"$4,000,000  ",Victor Hedman,tampa-bay-lightning,2013
5383,"$3,875,000  ",Eric Brewer,tampa-bay-lightning,2013
5384,"$3,750,000  ",Sami Salo,tampa-bay-lightning,2013
5385,"$3,607,143  ",Mattias Ohlund,tampa-bay-lightning,2013
5386,"$2,300,000  ",Ben Bishop,tampa-bay-lightning,2013
5387,"$1,800,000  ",Anders Lindback,tampa-bay-lightning,2013
5388,"$1,600,000  ",Nate Thompson,tampa-bay-lightning,2013
5389,"$1,150,000  ",Brian Lee,tampa-bay-lightning,2013
5390,"$1,150,000  ",Brandon Crombeen,tampa-bay-lightning,2013
5391,"$991,667  ",Radko Gudas,tampa-bay-lightning,2013
5392,"$975,000  ",Keith Aulie,tampa-bay-lightning,2013
5393,"$876,923  ",Ryan Callahan,tampa-bay-lightning,2013
5394,"$875,000  ",Alexander Killorn,tampa-bay-lightning,2013
5395,"$756,667  ",Tyler Johnson,tampa-bay-lightning,2013
5396,"$685,852  ",J.T. Brown,tampa-bay-lightning,2013
5397,"$605,000  ",Mark Barberio,tampa-bay-lightning,2013
5398,"$600,000  ",Tom Pyatt,tampa-bay-lightning,2013
5399,"$588,205  ",Richard Panik,tampa-bay-lightning,2013
5400,"$575,000  ",Ondrej Palat,tampa-bay-lightning,2013
5401,"$559,744  ",Andrej Sustr,tampa-bay-lightning,2013
5402,"$514,590  ",Nikita Kucherov,tampa-bay-lightning,2013
5403,"$199,231  ",Cody Kunyk,tampa-bay-lightning,2013
5404,"$160,256  ",Mike Kostka,tampa-bay-lightning,2013
5405,"$7,500,000  ",Steven Stamkos,tampa-bay-lightning,2014
5406,"$5,800,000  ",Ryan Callahan,tampa-bay-lightning,2014
5407,"$5,500,000  ",Matt Carle,tampa-bay-lightning,2014
5408,"$5,000,000  ",Valtteri Filppula,tampa-bay-lightning,2014
5409,"$4,600,000  ",Jason Garrison,tampa-bay-lightning,2014
5410,"$4,500,000  ",Anton Stralman,tampa-bay-lightning,2014
5411,"$4,000,000  ",Victor Hedman,tampa-bay-lightning,2014
5412,"$3,607,143  ",Mattias Ohlund,tampa-bay-lightning,2014
5413,"$3,333,333  ",Tyler Johnson,tampa-bay-lightning,2014
5414,"$3,333,333  ",Ondrej Palat,tampa-bay-lightning,2014
